order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00520,520,320,CUST_0320,2023-04-19,2023-07-19T04:53:00.000Z,PROD_133,126,2,4,391.22,85.78,457.58,568.35,21.16,26.70,0.00,CANCELLED,,bank_transfer,8052 Main St,Special delivery instructions,TRK114788
ORD_00521,521,500,CUST_0500,9/8/2023,2023-01-19T09:16:00.000Z,PROD_125,193,8,2,299.96,66.22,452.44,350.88,17.95,15.20,34.66,processing,delivered,debit_card,4013 Oak Ave,,TRK299399
ORD_00522,522,79,CUST_0079,2023-03-31,2023-12-01T16:46:00.000Z,PROD_026,177,10,5,329.51,110.48,867.42,47.19,6.91,31.68,0.00,pending,processing,credit_card,6129 Main St,,TRK379430
ORD_00523,523,473,CUST_0473,5/4/2023,,PROD_062,33,9,1,165.98,176.19,896.86,682.89,5.54,11.59,0.00,,processing,paypal,4829 Oak Ave,,TRK886989
ORD_00524,524,480,CUST_0480,9/19/2023,2023-05-20T20:14:00.000Z,PROD_159,164,6,1,70.52,374.04,1015.49,803.21,0.00,47.15,33.58,CANCELLED,,bank_transfer,3399 Main St,,
ORD_00525,525,191,CUST_0191,2023-01-07,2023-04-16T17:59:00.000Z,PROD_131,62,2,2,383.04,94.21,176.14,387.02,11.40,10.03,39.87,SHIPPED,delivered,cash,2742 Pine Rd,,
ORD_00526,526,132,CUST_0132,2023-10-25,2023-12-17T10:28:00.000Z,PROD_193,132,1,1,120.05,335.13,380.93,413.20,8.23,7.86,0.00,,pending,cash,737 Main St,,TRK759726
ORD_00527,527,414,CUST_0414,,,PROD_182,77,5,1,356.55,257.98,899.46,676.49,0.00,10.36,0.00,SHIPPED,SHIPPED,bank_transfer,6390 Main St,,
ORD_00528,528,127,CUST_0127,6/27/2023,2023-06-16T01:04:00.000Z,PROD_142,64,3,2,367.79,412.07,776.93,288.67,0.00,35.78,0.00,delivered,SHIPPED,cash,1285 Pine Rd,,TRK861370
ORD_00529,529,162,CUST_0162,,2023-07-27T18:11:00.000Z,PROD_154,78,6,5,208.49,306.39,55.80,553.33,7.61,27.08,0.00,processing,returned,debit_card,1429 Pine Rd,,TRK283782
ORD_00530,530,364,CUST_0364,10/14/2023,2023-06-01T02:27:00.000Z,PROD_119,108,6,1,333.63,371.24,66.01,608.77,0.00,11.68,0.00,,pending,paypal,9037 Oak Ave,,
ORD_00531,531,370,CUST_0370,2/16/2023,2023-05-19T12:43:00.000Z,PROD_017,32,7,2,204.88,126.94,897.65,283.99,15.46,37.74,31.63,CANCELLED,CANCELLED,paypal,6622 Oak Ave,,TRK270128
ORD_00532,532,52,CUST_0052,,,PROD_010,170,7,1,336.44,406.98,233.76,95.46,5.74,25.13,0.00,CANCELLED,,credit_card,6918 Main St,,TRK769140
ORD_00533,533,379,CUST_0379,7/12/2023,,PROD_064,7,1,2,156.47,149.32,763.92,364.37,7.03,32.37,0.00,SHIPPED,delivered,credit_card,9302 Main St,,TRK685739
ORD_00534,534,405,CUST_0405,9/25/2023,2023-11-09T04:27:00.000Z,PROD_161,147,7,2,357.01,167.48,517.03,115.49,0.00,11.05,9.96,SHIPPED,returned,bank_transfer,3779 Pine Rd,,TRK746539
ORD_00535,535,1,CUST_0001,6/20/2023,2023-02-16T12:59:00.000Z,PROD_117,140,5,5,194.39,156.10,420.85,460.66,8.20,46.00,0.00,processing,delivered,paypal,4932 Pine Rd,,TRK679114
ORD_00536,536,197,CUST_0197,6/13/2023,2023-09-20T08:05:00.000Z,PROD_096,5,3,1,232.95,129.76,300.48,419.85,22.88,43.03,0.00,returned,CANCELLED,credit_card,2928 Main St,Special delivery instructions,TRK167184
ORD_00537,537,309,CUST_0309,2023-04-18,2023-08-05T06:28:00.000Z,PROD_054,157,8,3,442.88,204.46,158.61,226.51,0.00,27.05,0.00,SHIPPED,processing,bank_transfer,5022 Pine Rd,,TRK348010
ORD_00538,538,339,CUST_0339,2023-08-13,,PROD_193,17,3,5,295.71,320.64,356.85,503.69,0.00,45.50,46.43,returned,processing,bank_transfer,7635 Pine Rd,,TRK303246
ORD_00539,539,141,CUST_0141,4/2/2023,,PROD_087,116,7,2,127.83,252.65,909.27,511.65,18.57,29.59,0.00,returned,SHIPPED,paypal,2483 Oak Ave,,
ORD_00540,540,129,CUST_0129,2023-11-02,2023-07-04T08:32:00.000Z,PROD_016,4,3,5,232.26,39.06,1036.80,719.69,0.00,27.12,0.00,,returned,credit_card,1838 Main St,Special delivery instructions,TRK896200
ORD_00541,541,411,CUST_0411,1/17/2023,,PROD_116,128,7,2,108.85,295.70,753.13,103.84,5.79,24.62,31.27,SHIPPED,returned,bank_transfer,9333 Main St,,TRK800934
ORD_00542,542,109,CUST_0109,8/1/2023,,PROD_113,30,7,5,331.10,290.88,52.09,632.83,0.00,43.10,41.72,CANCELLED,processing,credit_card,8884 Oak Ave,Special delivery instructions,
ORD_00543,543,279,CUST_0279,4/5/2023,2023-02-09T18:44:00.000Z,PROD_152,166,10,2,297.12,52.82,882.57,50.59,22.63,39.85,19.06,processing,,paypal,9794 Main St,,
ORD_00544,544,367,CUST_0367,,2023-10-22T17:47:00.000Z,PROD_154,149,2,2,309.95,174.44,775.84,453.84,22.18,44.30,0.00,,delivered,bank_transfer,9003 Main St,,TRK342662
ORD_00545,545,5,CUST_0005,2023-04-23,2023-01-09T02:55:00.000Z,PROD_084,87,1,4,140.40,385.00,856.47,373.98,13.53,13.60,0.00,returned,pending,debit_card,6510 Main St,,TRK964209
ORD_00546,546,275,CUST_0275,2023-09-22,2023-05-08T00:10:00.000Z,PROD_032,143,3,4,168.29,18.97,1032.62,506.24,0.00,19.97,17.99,delivered,delivered,bank_transfer,8073 Pine Rd,,TRK361568
ORD_00547,547,39,CUST_0039,10/16/2023,,PROD_018,83,6,4,316.78,51.20,780.10,585.75,12.57,14.03,0.00,CANCELLED,,credit_card,8699 Oak Ave,,TRK352676
ORD_00548,548,225,CUST_0225,12/25/2023,2023-05-06T16:19:00.000Z,PROD_193,84,1,4,235.54,158.98,212.05,492.28,23.37,27.49,0.00,SHIPPED,processing,cash,2296 Pine Rd,,
ORD_00549,549,19,CUST_0019,2/18/2023,2023-04-19T01:49:00.000Z,PROD_074,179,4,1,155.04,135.70,146.45,640.20,8.70,2.05,0.00,CANCELLED,,debit_card,3150 Main St,,TRK836944
ORD_00550,550,185,CUST_0185,2023-08-03,2023-10-07T19:51:00.000Z,PROD_127,69,5,2,241.83,398.08,471.86,137.16,0.00,32.41,0.00,CANCELLED,,debit_card,9075 Pine Rd,,TRK548835
ORD_00551,551,279,CUST_0279,2023-11-14,2023-03-14T14:21:00.000Z,PROD_179,132,3,2,387.06,59.85,88.39,776.38,8.42,33.94,0.00,,returned,paypal,9941 Oak Ave,,TRK737775
ORD_00552,552,482,CUST_0482,12/20/2023,2023-08-23T08:17:00.000Z,PROD_136,91,8,3,468.54,293.13,899.10,537.01,21.47,32.27,0.00,pending,delivered,cash,4339 Main St,,TRK397858
ORD_00553,553,279,CUST_0279,2023-04-07,2023-07-01T21:41:00.000Z,PROD_024,126,4,3,44.93,405.33,375.72,589.97,22.69,40.15,0.00,delivered,SHIPPED,credit_card,2238 Main St,,TRK623924
ORD_00554,554,21,CUST_0021,2/22/2023,2023-10-07T11:20:00.000Z,PROD_191,43,4,2,343.35,367.65,59.02,139.36,0.00,49.22,0.00,delivered,returned,paypal,5781 Oak Ave,,TRK223776
ORD_00555,555,71,CUST_0071,1/16/2023,2023-03-07T07:17:00.000Z,PROD_101,190,10,2,48.02,215.64,216.36,560.54,11.16,11.20,0.00,processing,CANCELLED,paypal,1462 Oak Ave,,TRK900507
ORD_00556,556,478,CUST_0478,,2023-06-09T10:41:00.000Z,PROD_144,26,7,1,197.18,289.17,955.58,277.08,9.97,26.30,0.00,processing,processing,paypal,6958 Main St,,
ORD_00557,557,121,CUST_0121,2023-05-12,,PROD_055,15,4,3,364.81,71.74,480.16,632.52,0.00,26.35,11.21,returned,delivered,bank_transfer,7911 Oak Ave,,TRK905152
ORD_00558,558,128,CUST_0128,3/18/2023,2023-05-21T12:24:00.000Z,PROD_023,115,1,3,411.31,345.92,273.24,428.28,13.74,5.13,0.00,processing,processing,credit_card,5961 Oak Ave,,TRK949471
ORD_00559,559,352,CUST_0352,,2023-10-24T10:44:00.000Z,PROD_109,99,4,4,434.36,174.11,965.87,819.49,0.00,46.30,0.00,processing,processing,debit_card,9972 Oak Ave,Special delivery instructions,TRK223260
ORD_00560,560,8,CUST_0008,5/8/2023,2023-11-25T02:26:00.000Z,PROD_114,96,5,3,160.72,355.41,673.95,249.64,0.00,48.23,29.62,processing,CANCELLED,credit_card,3064 Pine Rd,,TRK487715
ORD_00561,561,345,CUST_0345,2023-09-03,2023-05-28T14:10:00.000Z,PROD_105,3,9,2,320.02,351.32,764.08,599.58,22.87,20.01,0.00,CANCELLED,CANCELLED,cash,1926 Pine Rd,,TRK818210
ORD_00562,562,220,CUST_0220,10/12/2023,2023-12-21T21:55:00.000Z,PROD_189,177,4,2,359.74,150.79,381.93,149.23,7.60,20.22,23.91,pending,SHIPPED,cash,6303 Oak Ave,,
ORD_00563,563,142,CUST_0142,2/12/2023,2023-03-26T19:41:00.000Z,PROD_194,3,8,1,350.80,300.58,613.25,650.44,6.60,39.28,0.00,,delivered,debit_card,9907 Main St,,TRK317747
ORD_00564,564,451,CUST_0451,2023-06-06,2023-01-25T14:25:00.000Z,PROD_200,185,3,3,188.88,197.63,589.96,459.89,0.00,37.15,28.76,returned,,debit_card,2815 Oak Ave,,TRK409001
ORD_00565,565,451,CUST_0451,2/1/2023,,PROD_147,80,4,3,228.28,128.84,84.70,739.40,0.00,16.65,37.75,returned,delivered,bank_transfer,352 Oak Ave,Special delivery instructions,TRK718737
ORD_00566,566,426,CUST_0426,7/7/2023,,PROD_034,153,5,3,78.44,377.04,844.13,727.56,20.66,34.12,24.59,SHIPPED,returned,paypal,662 Oak Ave,Special delivery instructions,TRK787590
ORD_00567,567,317,CUST_0317,2023-03-22,2023-04-19T00:58:00.000Z,PROD_003,184,6,5,25.32,277.74,982.03,79.99,0.00,9.01,46.86,delivered,pending,bank_transfer,2172 Pine Rd,,TRK324382
ORD_00568,568,218,CUST_0218,8/2/2023,2023-03-21T12:21:00.000Z,PROD_175,62,4,3,81.27,128.19,50.57,183.98,0.00,44.74,0.00,,delivered,cash,3912 Pine Rd,,TRK926078
ORD_00569,569,376,CUST_0376,1/8/2023,,PROD_168,144,1,2,412.00,363.56,576.20,250.44,17.31,32.11,0.00,pending,SHIPPED,paypal,315 Oak Ave,,TRK943079
ORD_00570,570,378,CUST_0378,8/28/2023,2023-05-08T07:46:00.000Z,PROD_117,44,4,4,246.94,77.56,255.68,479.85,0.00,24.47,8.00,CANCELLED,processing,debit_card,5419 Main St,,
ORD_00571,571,240,CUST_0240,11/3/2023,2023-12-06T01:37:00.000Z,PROD_038,83,10,3,117.30,226.37,56.18,117.51,5.56,13.42,0.00,SHIPPED,processing,cash,3147 Pine Rd,,
ORD_00572,572,314,CUST_0314,2/5/2023,2023-02-23T07:24:00.000Z,PROD_033,1,6,5,133.91,54.56,114.96,738.03,7.61,6.00,0.00,delivered,CANCELLED,bank_transfer,4553 Main St,,
ORD_00573,573,494,CUST_0494,10/13/2023,2023-03-06T12:17:00.000Z,PROD_080,99,7,1,274.25,349.71,886.31,742.61,24.66,43.03,3.58,SHIPPED,pending,cash,6739 Main St,,TRK822144
ORD_00574,574,280,CUST_0280,2023-05-08,2023-03-27T15:29:00.000Z,PROD_028,152,9,3,24.71,292.68,237.26,439.52,0.00,42.80,0.00,pending,returned,cash,2773 Main St,,
ORD_00575,575,460,CUST_0460,2023-09-15,2023-01-19T08:46:00.000Z,PROD_057,139,1,1,18.66,336.81,532.37,98.60,10.56,4.16,0.00,,processing,cash,9935 Main St,,TRK591409
ORD_00576,576,258,CUST_0258,11/3/2023,2023-01-03T06:31:00.000Z,PROD_028,22,10,4,205.59,99.41,329.99,293.45,7.61,25.72,37.40,,SHIPPED,credit_card,7091 Main St,,TRK471945
ORD_00577,577,283,CUST_0283,7/11/2023,2023-03-27T02:43:00.000Z,PROD_040,91,4,4,390.59,38.12,533.51,640.15,20.17,8.51,6.06,returned,returned,bank_transfer,2025 Main St,,
ORD_00578,578,305,CUST_0305,2023-06-30,2023-04-02T19:46:00.000Z,PROD_065,117,6,1,374.40,112.70,163.50,46.23,19.93,30.46,0.00,delivered,delivered,cash,9574 Main St,Special delivery instructions,
ORD_00579,579,107,CUST_0107,1/23/2023,,PROD_097,127,8,1,304.07,154.21,602.01,799.05,10.76,38.12,0.00,pending,returned,cash,5166 Main St,,
ORD_00580,580,325,CUST_0325,10/5/2023,2023-04-20T23:42:00.000Z,PROD_076,91,8,1,419.32,270.55,361.32,433.85,21.35,34.56,0.00,SHIPPED,pending,debit_card,2077 Main St,,
ORD_00581,581,268,CUST_0268,2023-11-14,,PROD_065,64,10,5,408.16,17.17,561.22,137.42,0.00,9.67,0.00,,SHIPPED,bank_transfer,8803 Main St,,TRK425396
ORD_00582,582,361,CUST_0361,3/17/2023,2023-03-22T15:32:00.000Z,PROD_029,59,6,3,24.64,359.71,430.73,831.19,23.81,37.34,0.00,,delivered,cash,9233 Oak Ave,Special delivery instructions,TRK710790
ORD_00583,583,106,CUST_0106,1/3/2023,2023-02-28T10:06:00.000Z,PROD_058,2,5,5,309.28,387.77,905.69,825.17,0.00,26.73,0.00,returned,pending,cash,9622 Main St,Special delivery instructions,TRK460032
ORD_00584,584,441,CUST_0441,2023-09-04,2023-09-12T15:57:00.000Z,PROD_063,153,4,2,76.80,253.25,865.55,234.72,0.00,51.55,0.00,,,paypal,2033 Pine Rd,Special delivery instructions,TRK178824
ORD_00585,585,374,CUST_0374,2023-07-05,2023-02-24T14:08:00.000Z,PROD_037,117,4,4,481.24,133.25,632.77,590.68,22.06,23.91,44.53,returned,processing,bank_transfer,5435 Pine Rd,,TRK155784
ORD_00586,586,337,CUST_0337,9/11/2023,2023-01-24T13:17:00.000Z,PROD_049,23,2,5,404.07,273.03,986.50,592.18,16.40,40.72,49.93,returned,returned,credit_card,6066 Pine Rd,,TRK202626
ORD_00587,587,380,CUST_0380,9/11/2023,2023-07-18T11:26:00.000Z,PROD_086,41,1,5,238.82,392.24,382.65,754.08,0.00,20.96,48.01,delivered,processing,debit_card,1691 Oak Ave,,
ORD_00588,588,467,CUST_0467,2023-10-06,,PROD_059,107,4,1,238.29,94.17,519.88,485.88,16.02,33.38,0.00,pending,processing,paypal,5938 Oak Ave,,
ORD_00589,589,230,CUST_0230,2023-05-27,,PROD_136,108,4,3,84.86,318.23,576.12,360.63,23.88,14.94,0.00,pending,,credit_card,4535 Oak Ave,Special delivery instructions,
ORD_00590,590,230,CUST_0230,2023-10-16,2023-02-13T09:55:00.000Z,PROD_187,48,2,3,249.04,38.62,544.92,434.38,21.89,4.38,0.00,delivered,delivered,cash,7484 Main St,,
ORD_00591,591,291,CUST_0291,5/7/2023,,PROD_174,33,9,4,232.96,378.89,282.14,367.05,0.00,2.28,0.00,processing,CANCELLED,cash,3427 Main St,,TRK457880
ORD_00592,592,145,CUST_0145,,2023-04-13T04:14:00.000Z,PROD_016,191,2,3,453.03,376.03,813.96,157.54,15.82,48.64,0.00,SHIPPED,,bank_transfer,6685 Pine Rd,,
ORD_00593,593,96,CUST_0096,,2023-07-18T17:14:00.000Z,PROD_140,34,9,1,371.70,89.64,738.20,337.88,0.00,24.03,0.00,processing,processing,credit_card,6549 Oak Ave,Special delivery instructions,TRK920345
ORD_00594,594,305,CUST_0305,1/26/2023,2023-06-26T06:10:00.000Z,PROD_177,143,9,3,246.90,130.82,927.06,376.18,15.89,49.96,0.00,processing,,paypal,8484 Oak Ave,Special delivery instructions,TRK906661
ORD_00595,595,334,CUST_0334,,2023-02-18T11:50:00.000Z,PROD_074,121,4,5,112.15,102.02,413.52,534.76,0.00,9.79,0.00,returned,pending,bank_transfer,9250 Main St,,
ORD_00596,596,3,CUST_0003,7/10/2023,2023-01-02T08:02:00.000Z,PROD_099,79,1,1,173.49,122.52,956.68,629.22,0.00,16.69,5.38,delivered,processing,paypal,3111 Main St,,TRK476038
ORD_00597,597,452,CUST_0452,8/8/2023,2023-09-07T04:56:00.000Z,PROD_119,95,4,4,438.49,159.42,584.36,792.28,12.31,32.84,0.00,CANCELLED,processing,debit_card,9877 Oak Ave,,TRK327063
ORD_00598,598,87,CUST_0087,5/15/2023,2023-05-06T12:59:00.000Z,PROD_113,190,4,4,347.30,212.99,940.03,826.02,0.00,45.19,0.00,returned,processing,cash,4029 Pine Rd,,TRK468920
ORD_00599,599,492,CUST_0492,8/9/2023,2023-10-25T20:25:00.000Z,PROD_014,86,5,5,455.06,200.81,591.94,819.73,0.00,8.45,0.00,,,credit_card,397 Pine Rd,,TRK957353
ORD_00600,600,369,CUST_0369,2023-04-05,2023-09-07T13:19:00.000Z,PROD_026,161,7,3,262.51,256.67,571.26,702.27,0.00,48.32,0.00,SHIPPED,returned,paypal,529 Main St,,TRK926747
ORD_00601,601,237,CUST_0237,11/26/2023,2023-12-15T19:52:00.000Z,PROD_020,24,5,3,506.78,131.79,900.56,250.29,8.72,50.19,0.00,pending,returned,cash,2571 Pine Rd,,TRK134175
ORD_00602,602,81,CUST_0081,2/27/2023,2023-02-05T09:50:00.000Z,PROD_030,200,3,1,313.96,303.57,714.10,775.85,16.94,28.60,3.83,pending,delivered,bank_transfer,7566 Main St,Special delivery instructions,
ORD_00603,603,338,CUST_0338,,2023-06-27T07:11:00.000Z,PROD_165,150,4,5,419.36,194.12,105.73,707.80,12.21,3.91,0.00,CANCELLED,delivered,debit_card,8672 Oak Ave,,TRK817845
ORD_00604,604,420,CUST_0420,4/21/2023,2023-10-27T16:39:00.000Z,PROD_142,91,1,5,201.99,132.77,571.93,669.16,13.53,42.83,0.00,,delivered,debit_card,2872 Main St,Special delivery instructions,
ORD_00605,605,232,CUST_0232,2023-11-15,2023-12-05T05:01:00.000Z,PROD_072,5,4,1,215.16,111.12,147.77,770.31,21.97,22.29,43.82,returned,delivered,bank_transfer,9647 Oak Ave,,TRK778166
ORD_00606,606,433,CUST_0433,8/27/2023,2023-03-12T04:09:00.000Z,PROD_141,17,5,4,313.43,395.07,501.93,397.40,8.71,42.91,0.00,pending,SHIPPED,debit_card,2881 Oak Ave,,TRK267494
ORD_00607,607,37,CUST_0037,2023-01-10,2023-10-22T01:51:00.000Z,PROD_199,49,2,4,497.80,120.61,247.82,601.24,16.37,42.41,0.00,delivered,returned,cash,2717 Oak Ave,,TRK853311
ORD_00608,608,330,CUST_0330,,2023-08-06T20:52:00.000Z,PROD_158,7,2,4,401.77,31.19,232.98,211.39,5.30,17.50,0.00,returned,delivered,debit_card,105 Pine Rd,,
ORD_00609,609,372,CUST_0372,11/4/2023,,PROD_054,167,8,3,402.61,157.23,260.63,394.65,23.92,49.41,0.00,,SHIPPED,debit_card,4415 Oak Ave,Special delivery instructions,
ORD_00610,610,282,CUST_0282,2023-08-20,2023-01-11T17:23:00.000Z,PROD_200,5,2,3,297.38,266.01,731.43,47.43,14.74,15.11,0.00,delivered,,cash,7061 Pine Rd,,TRK870371
ORD_00611,611,447,CUST_0447,2023-03-11,2023-05-03T02:24:00.000Z,PROD_045,103,7,4,208.01,320.82,171.07,381.79,6.70,36.63,0.00,processing,processing,credit_card,2715 Oak Ave,,TRK555285
ORD_00612,612,69,CUST_0069,2023-03-05,2023-11-18T17:48:00.000Z,PROD_008,96,5,5,467.12,329.90,327.06,178.43,23.59,21.59,0.00,CANCELLED,delivered,paypal,5391 Oak Ave,,TRK264867
ORD_00613,613,295,CUST_0295,2023-12-17,2023-08-10T08:26:00.000Z,PROD_078,38,2,1,426.23,155.59,369.13,179.69,22.81,18.12,0.00,delivered,delivered,credit_card,4483 Oak Ave,,TRK597187
ORD_00614,614,45,CUST_0045,2/4/2023,2023-09-24T01:36:00.000Z,PROD_024,181,4,4,427.93,148.17,803.46,104.99,0.00,38.16,42.12,returned,returned,credit_card,8149 Pine Rd,,
ORD_00615,615,173,CUST_0173,2023-06-05,2023-03-05T13:07:00.000Z,PROD_061,106,1,3,135.67,383.63,574.60,837.60,0.00,35.30,11.43,CANCELLED,returned,cash,6505 Pine Rd,,TRK294155
ORD_00616,616,231,CUST_0231,9/19/2023,2023-06-22T17:45:00.000Z,PROD_180,90,2,3,354.94,151.06,166.85,692.70,8.61,37.20,22.66,CANCELLED,SHIPPED,credit_card,7734 Main St,Special delivery instructions,TRK161308
ORD_00617,617,483,CUST_0483,3/13/2023,2023-08-12T18:06:00.000Z,PROD_144,63,8,1,398.80,31.09,188.04,479.57,10.09,23.51,31.47,,,paypal,6827 Main St,Special delivery instructions,
ORD_00618,618,325,CUST_0325,7/23/2023,2023-09-02T03:11:00.000Z,PROD_182,162,2,4,241.72,329.64,443.16,81.17,14.87,42.43,42.14,returned,,cash,2529 Oak Ave,,TRK242672
ORD_00619,619,416,CUST_0416,2023-01-14,2023-02-07T09:54:00.000Z,PROD_007,8,3,4,229.94,399.47,100.32,517.83,7.41,23.53,0.00,pending,pending,cash,552 Pine Rd,,TRK837991
ORD_00620,620,314,CUST_0314,1/12/2023,2023-12-15T18:20:00.000Z,PROD_197,106,10,5,135.13,107.56,509.87,451.61,0.00,42.18,5.60,CANCELLED,delivered,bank_transfer,5143 Pine Rd,,TRK965304
ORD_00621,621,79,CUST_0079,7/14/2023,2023-01-08T12:59:00.000Z,PROD_164,10,2,3,143.64,251.74,870.97,56.71,23.72,32.20,0.00,,,credit_card,4735 Main St,,
ORD_00622,622,193,CUST_0193,,2023-02-20T06:38:00.000Z,PROD_168,184,9,5,409.39,352.77,743.30,239.66,0.00,41.74,0.00,returned,,paypal,4721 Main St,,
ORD_00623,623,79,CUST_0079,1/18/2023,2023-02-14T20:15:00.000Z,PROD_047,29,1,3,180.61,176.11,309.24,205.28,14.68,22.62,0.00,processing,pending,paypal,6798 Pine Rd,Special delivery instructions,
ORD_00624,624,45,CUST_0045,2023-10-21,2023-03-18T22:09:00.000Z,PROD_123,68,6,1,422.75,154.69,141.98,108.93,13.17,46.73,0.00,,pending,cash,9959 Pine Rd,,
ORD_00625,625,272,CUST_0272,2023-09-16,2023-12-18T06:16:00.000Z,PROD_059,5,9,4,172.54,199.32,252.78,314.39,0.00,30.00,0.00,processing,processing,paypal,7027 Oak Ave,,TRK624364
ORD_00626,626,394,CUST_0394,12/28/2023,2023-01-06T05:01:00.000Z,PROD_139,11,9,3,348.92,343.10,234.70,272.19,0.00,34.33,0.00,delivered,pending,cash,2178 Pine Rd,,
ORD_00627,627,162,CUST_0162,2023-07-02,2023-09-25T19:15:00.000Z,PROD_011,161,4,3,474.37,250.84,1025.36,715.26,0.00,22.12,48.17,delivered,CANCELLED,cash,1410 Pine Rd,,TRK152937
ORD_00628,628,191,CUST_0191,4/6/2023,2023-11-25T06:21:00.000Z,PROD_043,198,2,5,294.67,152.54,730.97,79.91,8.59,43.81,0.00,returned,delivered,debit_card,4187 Main St,,
ORD_00629,629,311,CUST_0311,2/11/2023,2023-10-18T22:20:00.000Z,PROD_064,74,10,1,252.90,271.59,429.88,231.91,0.00,39.74,0.00,processing,SHIPPED,bank_transfer,2619 Oak Ave,Special delivery instructions,TRK829949
ORD_00630,630,131,CUST_0131,2023-09-18,2023-11-17T02:10:00.000Z,PROD_101,32,7,4,337.67,48.11,695.42,252.19,0.00,4.96,30.99,processing,SHIPPED,bank_transfer,632 Oak Ave,,TRK335051
ORD_00631,631,194,CUST_0194,1/10/2023,,PROD_041,160,10,5,82.83,401.37,434.86,372.93,23.48,49.77,0.00,CANCELLED,returned,bank_transfer,7546 Main St,,TRK312530
ORD_00632,632,439,CUST_0439,2023-05-11,2023-05-15T06:02:00.000Z,PROD_085,187,6,2,358.90,370.03,228.70,384.97,0.00,35.75,0.00,returned,returned,bank_transfer,6224 Oak Ave,,TRK229510
ORD_00633,633,482,CUST_0482,7/19/2023,2023-06-27T17:22:00.000Z,PROD_074,44,3,3,39.50,207.82,576.50,137.93,18.57,16.60,0.00,delivered,,bank_transfer,2941 Pine Rd,,
ORD_00634,634,133,CUST_0133,2023-12-12,2023-06-08T14:58:00.000Z,PROD_132,23,8,3,232.39,260.42,805.91,163.64,13.43,20.24,0.00,SHIPPED,delivered,cash,2619 Main St,,TRK241827
ORD_00635,635,55,CUST_0055,,,PROD_030,138,8,5,85.35,388.88,393.51,229.68,12.08,24.77,0.00,CANCELLED,SHIPPED,cash,3023 Main St,,
ORD_00636,636,185,CUST_0185,9/6/2023,2023-07-07T09:42:00.000Z,PROD_131,22,9,4,69.96,183.93,746.45,371.99,11.56,41.97,0.00,delivered,processing,credit_card,2400 Pine Rd,,TRK310921
ORD_00637,637,336,CUST_0336,8/7/2023,2023-06-24T04:42:00.000Z,PROD_106,117,9,4,149.59,319.38,1001.69,407.37,0.00,40.61,0.00,pending,processing,credit_card,5242 Oak Ave,,
ORD_00638,638,273,CUST_0273,2023-03-19,2023-04-24T00:01:00.000Z,PROD_022,70,10,1,260.52,374.35,641.91,646.91,19.47,16.55,0.00,processing,pending,debit_card,2283 Main St,,
ORD_00639,639,491,CUST_0491,2023-05-31,,PROD_099,176,5,3,200.32,368.20,544.68,534.68,0.00,42.65,0.00,delivered,returned,cash,1039 Pine Rd,,TRK227772
ORD_00640,640,247,CUST_0247,6/26/2023,2023-03-26T14:38:00.000Z,PROD_027,192,4,2,266.78,218.25,396.23,467.43,8.94,19.55,0.00,returned,,paypal,3571 Pine Rd,,
ORD_00641,641,155,CUST_0155,,2023-04-04T01:03:00.000Z,PROD_098,112,7,2,125.56,77.60,627.51,144.45,0.00,14.84,22.74,processing,SHIPPED,credit_card,4355 Pine Rd,Special delivery instructions,TRK996721
ORD_00642,642,114,CUST_0114,2023-11-07,2023-02-05T01:30:00.000Z,PROD_057,15,3,1,393.76,135.56,858.31,593.29,5.06,50.28,36.80,SHIPPED,pending,debit_card,1733 Main St,,TRK977434
ORD_00643,643,309,CUST_0309,2023-03-20,2023-02-16T20:29:00.000Z,PROD_020,187,10,3,148.16,148.70,240.37,323.35,7.12,31.13,0.00,CANCELLED,delivered,bank_transfer,2102 Main St,,TRK720257
ORD_00644,644,191,CUST_0191,1/27/2023,2023-07-10T06:05:00.000Z,PROD_065,110,3,3,144.52,154.32,153.88,627.57,21.27,15.73,0.00,CANCELLED,,paypal,8816 Pine Rd,,TRK295342
ORD_00645,645,326,CUST_0326,2023-06-20,,PROD_122,57,3,3,103.33,226.01,375.27,468.66,14.01,33.60,0.00,,returned,debit_card,6257 Oak Ave,,
ORD_00646,646,272,CUST_0272,7/14/2023,2023-10-13T01:27:00.000Z,PROD_147,102,10,1,446.22,59.56,638.99,836.92,20.84,39.36,0.00,,pending,paypal,3724 Oak Ave,,TRK410092
ORD_00647,647,284,CUST_0284,7/16/2023,2023-01-22T16:45:00.000Z,PROD_166,99,3,3,251.58,102.04,940.35,161.56,11.14,39.16,0.00,SHIPPED,,paypal,7336 Main St,,TRK266596
ORD_00648,648,14,CUST_0014,2023-06-16,,PROD_056,138,8,3,346.72,272.00,578.79,552.75,21.28,8.97,0.00,processing,pending,bank_transfer,1760 Pine Rd,,TRK860908
ORD_00649,649,104,CUST_0104,2023-04-15,2023-09-02T11:53:00.000Z,PROD_059,171,2,5,216.00,122.29,171.28,469.80,0.00,31.79,8.71,SHIPPED,CANCELLED,cash,8083 Pine Rd,,
